DateTime,temp_f,humidity,pressure,pm1_0a,pm2_5a,pm10_0a,pm1_0b,pm2_5b,pm10_0b
2024-06-03 21:40:00,89.0,54.0,984.74,23.11,33.89,35.34,20.9,29.79,30.17
2024-06-03 21:42:00,89.0,57.0,984.77,24.02,36.59,37.64,22.39,32.55,33.0
2024-06-03 21:44:00,89.0,54.0,984.83,23.23,33.82,35.98,21.67,31.7,32.02
2024-06-03 21:46:00,89.0,54.0,984.88,22.3,33.11,34.74,20.75,30.61,31.4
2024-06-03 21:48:00,89.0,56.0,984.94,21.56,32.35,34.51,20.19,28.93,29.43
2024-06-03 21:50:00,89.0,54.0,984.89,21.74,31.6,32.6,20.4,28.44,28.76
2024-06-03 21:52:00,89.0,57.0,984.87,20.89,29.91,32.69,18.57,28.12,28.52
2024-06-03 21:54:00,89.0,57.0,984.83,20.42,30.02,31.63,19.36,28.12,28.74
2024-06-03 21:56:00,87.0,58.0,983.28,19.67,28.91,30.17,19.29,27.75,28.45
2024-06-03 21:58:00,88.0,57.0,984.85,19.84,28.96,29.96,18.48,26.84,27.55
2024-06-03 22:00:00,88.0,54.0,984.82,18.58,26.06,27.38,16.95,24.05,24.47
2024-06-03 22:02:00,88.0,56.0,984.86,18.81,27.67,29.32,17.32,24.89,25.26
2024-06-03 22:04:00,88.0,53.0,984.9,18.63,28.25,30.21,17.35,26.2,26.52
2024-06-03 22:06:00,88.0,53.0,984.91,18.09,25.98,26.83,17.21,23.24,23.52
2024-06-03 22:08:00,88.0,58.0,984.95,18.19,26.96,28.06,16.81,25.18,25.91
2024-06-03 22:10:00,88.0,54.0,984.93,16.96,26.07,27.55,17.52,25.45,25.53
2024-06-03 22:12:00,88.0,52.0,984.92,17.71,25.2,27.47,16.35,23.44,23.7
2024-06-03 22:14:00,88.0,56.0,984.98,18.17,25.5,26.29,17.24,23.26,23.33
2024-06-03 22:16:00,88.0,57.0,985.02,18.18,25.49,27.24,17.09,25.16,25.74
2024-06-03 22:18:00,88.0,57.0,985.08,17.67,26.11,27.35,16.79,24.59,24.64
2024-06-03 22:20:00,88.0,55.0,985.1,16.63,23.48,24.61,16.12,22.81,22.9
2024-06-03 22:22:00,88.0,57.0,985.11,17.41,25.84,28.64,15.82,22.64,23.88
2024-06-03 22:24:00,88.0,57.0,985.12,17.08,24.54,25.47,15.22,22.52,23.5
2024-06-03 22:26:00,88.0,59.0,985.14,16.7,24.23,25.38,16.12,22.82,23.3
2024-06-03 22:28:00,88.0,58.0,985.15,15.36,22.89,23.71,15.67,22.54,22.91
2024-06-03 22:30:00,86.0,58.0,983.49,16.66,24.16,25.11,15.4,21.61,22.19
2024-06-03 22:32:00,87.0,58.0,985.09,15.64,24.02,24.61,14.74,21.52,22.0
2024-06-03 22:34:00,87.0,54.0,985.08,15.61,23.2,24.1,13.63,20.54,21.2
2024-06-03 22:36:00,87.0,56.0,985.08,16.45,24.43,26.07,14.07,19.6,19.98
2024-06-03 22:38:00,87.0,57.0,985.1,14.84,21.78,22.82,14.16,20.18,20.58
2024-06-03 22:40:00,87.0,59.0,985.13,15.16,21.77,24.18,13.56,19.67,20.25
2024-06-03 22:42:00,87.0,59.0,985.11,14.2,19.86,21.16,13.25,18.77,18.89
2024-06-03 22:44:00,87.0,59.0,985.12,14.83,21.61,22.96,13.52,18.8,19.23
2024-06-03 22:46:00,87.0,58.0,985.15,14.51,21.85,24.4,14.22,20.74,21.43
2024-06-03 22:48:00,85.0,56.0,983.55,14.35,20.86,21.9,14.24,20.33,20.78
2024-06-03 22:50:00,87.0,56.0,985.1,15.35,22.0,22.91,15.41,20.95,21.3
2024-06-03 22:52:00,87.0,59.0,985.05,16.38,24.25,25.42,14.56,20.88,21.19
2024-06-03 22:54:00,87.0,60.0,985.03,15.86,21.86,23.29,16.07,21.93,22.67
2024-06-03 22:56:00,87.0,56.0,984.96,14.93,22.57,24.47,14.84,20.78,21.35
2024-06-03 22:58:00,87.0,60.0,984.95,15.39,22.19,23.67,13.98,20.51,21.11
2024-06-03 23:00:00,87.0,57.0,984.93,14.48,19.83,21.81,13.89,19.23,19.51
2024-06-03 23:02:00,87.0,59.0,984.92,14.74,21.63,21.95,13.53,19.0,19.18
2024-06-03 23:04:00,87.0,58.0,984.91,14.76,22.53,23.17,14.49,21.16,21.64
2024-06-03 23:06:00,87.0,60.0,984.98,14.96,23.11,24.07,13.7,19.52,19.64
2024-06-03 23:08:00,87.0,60.0,985.0,15.06,21.5,22.56,13.3,19.55,19.64
2024-06-03 23:10:00,87.0,60.0,985.04,14.31,20.31,21.76,13.56,19.64,19.78
2024-06-03 23:12:00,87.0,57.0,985.02,14.39,20.67,21.56,14.15,20.49,20.62
2024-06-03 23:14:00,87.0,60.0,985.01,14.8,22.68,24.07,14.82,21.58,22.23
2024-06-03 23:16:00,87.0,55.0,984.92,17.07,25.92,27.24,14.71,21.65,21.78
2024-06-03 23:18:00,87.0,59.0,984.86,18.07,26.61,28.3,16.71,26.55,27.12
2024-06-03 23:20:00,87.0,55.0,984.78,17.12,25.57,26.59,15.79,23.22,23.93
2024-06-03 23:22:00,87.0,58.0,984.74,18.75,28.19,29.98,17.87,25.6,26.44
2024-06-03 23:24:00,87.0,57.0,984.73,18.07,26.61,28.57,17.16,24.15,24.25
2024-06-03 23:26:00,87.0,59.0,984.73,19.18,29.69,32.76,16.85,25.35,25.73
2024-06-03 23:28:00,87.0,58.0,984.72,17.91,26.5,27.14,16.33,23.37,24.53
2024-06-03 23:30:00,87.0,54.0,984.72,15.94,24.17,25.61,16.14,22.39,22.86
2024-06-03 23:32:00,87.0,57.0,984.81,16.49,24.85,26.11,15.55,22.47,22.73
2024-06-03 23:34:00,87.0,59.0,984.7,16.7,25.26,26.33,15.37,22.39,22.93
2024-06-03 23:36:00,87.0,59.0,984.83,17.66,25.27,26.8,15.84,23.13,23.58
2024-06-03 23:38:00,87.0,59.0,984.87,17.67,26.73,27.33,15.46,23.44,24.0
2024-06-03 23:40:00,87.0,58.0,984.88,17.27,24.29,25.43,15.03,22.9,23.48
2024-06-03 23:42:00,87.0,58.0,984.85,16.61,26.14,27.54,15.93,22.64,22.95
2024-06-03 23:44:00,87.0,59.0,984.88,17.46,25.83,27.8,15.58,23.8,24.11
2024-06-03 23:46:00,87.0,59.0,984.93,16.26,25.77,27.37,15.57,23.36,23.62
2024-06-03 23:48:00,87.0,59.0,984.93,17.23,25.37,27.02,16.3,22.72,23.4
2024-06-03 23:50:00,87.0,61.0,984.89,17.56,26.39,27.74,16.29,23.57,24.24
2024-06-03 23:52:00,87.0,59.0,984.86,16.19,23.57,24.8,15.79,21.89,22.73
2024-06-03 23:54:00,87.0,58.0,984.79,16.64,25.55,27.89,16.27,23.9,24.41
2024-06-03 23:56:00,87.0,59.0,984.79,16.38,23.62,25.48,15.55,23.06,23.47
2024-06-03 23:58:00,87.0,58.0,984.73,15.93,24.02,25.78,15.75,22.79,23.18
2024-06-04 00:02:00,87.0,60.0,984.72,15.71,23.35,25.35,15.54,21.41,22.2
2024-06-04 00:04:00,87.0,60.0,984.71,15.57,23.81,24.67,14.48,20.74,20.74
2024-06-04 00:06:00,87.0,60.0,984.74,15.64,23.68,24.46,14.59,21.26,21.48
2024-06-04 00:08:00,87.0,60.0,984.79,14.64,22.04,22.85,14.48,21.0,21.36
2024-06-04 00:10:00,87.0,59.0,984.78,13.78,20.5,20.98,13.14,18.75,19.02
2024-06-04 00:12:00,87.0,59.0,984.8,13.8,19.91,20.85,13.16,18.59,18.7
2024-06-04 00:14:00,87.0,58.0,984.8,13.57,19.69,21.14,12.36,16.33,16.71
2024-06-04 00:16:00,87.0,58.0,984.74,11.89,18.64,19.59,12.0,17.07,17.56
2024-06-04 00:18:00,87.0,57.0,984.69,12.42,18.15,18.89,12.25,17.07,17.91
2024-06-04 00:20:00,87.0,60.0,984.61,11.69,17.3,20.02,10.67,16.09,16.36
2024-06-04 00:22:00,87.0,61.0,984.53,12.56,18.32,18.82,11.65,16.42,16.78
2024-06-04 00:24:00,87.0,59.0,984.44,12.04,19.57,21.32,11.25,17.0,17.36
2024-06-04 00:26:00,87.0,59.0,984.45,11.0,17.75,18.75,10.7,14.96,16.07
2024-06-04 00:28:00,86.0,56.0,984.43,11.41,17.56,18.56,11.0,15.68,16.02
2024-06-04 00:30:00,87.0,58.0,984.42,11.58,17.27,18.55,10.67,16.31,16.48
2024-06-04 00:32:00,87.0,59.0,984.52,10.53,15.82,16.05,11.16,15.53,16.38
2024-06-04 00:34:00,86.0,56.0,984.46,12.07,17.3,17.59,9.41,14.0,14.0
2024-06-04 00:36:00,86.0,59.0,984.42,12.85,19.18,20.02,11.76,18.45,18.91
2024-06-04 00:38:00,86.0,57.0,984.4,11.93,18.73,19.59,11.32,16.64,16.82
2024-06-04 00:40:00,86.0,58.0,984.41,12.6,19.04,20.2,12.44,18.02,18.59
2024-06-04 00:42:00,86.0,60.0,984.39,14.46,21.66,23.32,13.05,20.55,20.75
2024-06-04 00:44:00,86.0,59.0,984.41,14.89,23.49,24.05,14.88,21.67,22.09
2024-06-04 00:46:00,86.0,59.0,984.37,16.55,24.93,26.33,14.39,21.34,21.79
2024-06-04 00:48:00,86.0,61.0,984.4,17.13,25.3,27.26,15.68,22.89,23.14
2024-06-04 00:50:00,86.0,61.0,984.41,17.67,26.44,28.31,16.72,24.65,25.39
2024-06-04 00:52:00,86.0,61.0,984.37,17.17,26.23,27.49,16.47,24.17,25.15
2024-06-04 00:54:00,86.0,60.0,984.36,16.43,25.55,27.25,13.98,21.14,21.3
2024-06-04 00:56:00,86.0,59.0,984.31,16.57,25.39,26.45,14.66,22.36,22.68
2024-06-04 00:58:00,86.0,60.0,984.22,15.1,23.0,25.42,13.93,21.16,21.38
2024-06-04 01:00:00,86.0,60.0,984.14,14.57,22.26,24.67,14.25,20.6,21.72
2024-06-04 01:02:00,86.0,58.0,984.11,14.15,21.89,24.11,12.88,19.39,19.93
2024-06-04 01:04:00,86.0,57.0,984.1,13.8,20.73,23.41,12.36,18.82,19.13
2024-06-04 01:06:00,86.0,59.0,984.11,12.74,20.3,21.45,12.07,17.4,17.65
2024-06-04 01:08:00,86.0,60.0,984.06,12.56,18.89,20.04,11.7,17.6,17.66
2024-06-04 01:10:00,86.0,61.0,984.03,12.94,20.44,22.29,11.57,17.29,18.21
2024-06-04 01:12:00,86.0,60.0,984.04,12.34,19.09,19.68,11.74,17.15,17.44
2024-06-04 01:14:00,86.0,59.0,984.02,12.14,18.39,19.7,11.27,17.02,17.12
2024-06-04 01:16:00,86.0,58.0,983.97,11.25,17.23,18.86,12.04,17.39,17.83
2024-06-04 01:18:00,86.0,59.0,983.91,11.82,17.73,18.82,11.36,15.89,16.58
2024-06-04 01:20:00,86.0,59.0,983.94,11.64,17.83,19.25,10.75,15.02,15.28
2024-06-04 01:22:00,86.0,58.0,983.96,11.16,16.62,18.2,10.05,14.39,15.14
2024-06-04 01:24:00,86.0,60.0,983.95,10.0,16.0,16.35,9.71,14.34,14.62
2024-06-04 01:26:00,86.0,60.0,983.94,10.29,16.59,17.55,9.43,13.75,14.64
2024-06-04 01:28:00,86.0,62.0,983.98,10.38,15.26,15.72,9.7,14.67,14.98
2024-06-04 01:30:00,86.0,63.0,983.98,9.0,14.14,14.86,10.0,14.64,14.83
2024-06-04 01:32:00,86.0,62.0,983.97,10.12,15.16,16.8,9.19,13.43,13.92
2024-06-04 01:34:00,86.0,60.0,983.99,10.26,14.91,15.53,8.44,13.08,13.41
2024-06-04 01:36:00,86.0,59.0,983.97,9.74,14.98,16.79,9.09,13.11,13.31
2024-06-04 01:38:00,86.0,59.0,983.95,9.88,14.72,16.45,9.65,14.09,14.8
2024-06-04 01:40:00,86.0,60.0,983.91,9.95,15.69,16.55,9.0,14.22,14.55
2024-06-04 01:42:00,86.0,60.0,983.89,9.33,14.73,16.36,8.91,12.34,12.73
2024-06-04 01:44:00,86.0,57.0,983.8,9.12,13.89,14.75,8.66,12.23,12.6
2024-06-04 01:46:00,86.0,57.0,983.81,8.4,14.51,15.77,8.88,11.84,12.36
2024-06-04 01:48:00,86.0,59.0,983.78,9.81,15.25,16.15,7.42,11.38,11.71
2024-06-04 01:50:00,86.0,59.0,983.78,9.67,13.54,13.87,8.55,12.64,13.17
2024-06-04 01:52:00,86.0,60.5,983.79,9.184999999999999,14.83,15.465,8.364999999999998,12.96,13.415
2024-06-04 01:54:00,86.0,60.0,983.77,8.8,13.84,15.44,7.89,11.64,11.94
2024-06-04 01:56:00,86.0,59.0,983.71,8.48,12.82,14.36,8.16,11.98,12.12
2024-06-04 01:58:00,86.0,61.0,983.7,8.42,12.92,13.38,8.57,12.02,12.41
2024-06-04 02:00:00,86.0,61.0,983.69,8.64,12.93,14.62,7.98,11.96,12.75
2024-06-04 02:02:00,86.0,61.0,983.68,9.12,13.23,13.98,8.19,12.75,13.32
2024-06-04 02:04:00,86.0,63.0,983.7,8.28,12.49,14.51,8.04,12.23,12.52
2024-06-04 02:06:00,84.0,61.0,982.47,8.6,13.31,13.92,7.51,10.53,10.58
2024-06-04 02:08:00,86.0,60.0,983.63,8.0,13.23,14.98,7.96,12.02,12.46
2024-06-04 02:10:00,86.0,61.0,983.59,7.93,11.33,11.98,7.2,10.71,11.85
2024-06-04 02:12:00,85.0,62.0,983.53,7.51,11.77,12.49,6.98,11.0,11.48
2024-06-04 02:14:00,86.0,62.0,983.56,7.81,11.59,13.5,7.57,11.3,11.66
2024-06-04 02:16:00,86.0,60.0,983.57,7.68,11.73,12.7,7.67,11.5,12.41
2024-06-04 02:18:00,86.0,61.0,983.52,8.07,12.56,13.2,7.68,11.93,13.63
2024-06-04 02:20:00,86.0,62.0,983.54,8.08,13.92,14.53,7.37,11.32,11.42
2024-06-04 02:22:00,86.0,61.0,983.5,7.65,12.82,13.6,7.7,11.76,11.89
2024-06-04 02:24:00,85.0,61.0,983.49,8.55,13.56,14.35,7.57,12.89,13.05
2024-06-04 02:26:00,85.0,58.0,983.44,8.38,12.75,13.76,8.21,12.3,13.05
2024-06-04 02:28:00,85.0,59.0,983.43,8.38,13.39,14.34,8.22,12.07,12.48
2024-06-04 02:30:00,85.0,59.0,983.39,8.12,12.82,13.67,7.8,11.48,11.88
2024-06-04 02:32:00,86.0,62.0,983.36,8.55,12.57,13.86,7.8,13.0,13.4
2024-06-04 02:34:00,86.0,60.0,983.34,8.22,12.8,13.33,8.29,12.49,12.75
2024-06-04 02:36:00,85.0,60.0,983.32,8.81,13.06,13.38,8.32,12.77,13.02
2024-06-04 02:38:00,85.0,61.0,983.3,8.75,14.25,14.91,8.0,12.52,13.18
2024-06-04 02:40:00,85.0,59.0,983.25,8.85,13.44,14.61,8.96,12.35,12.37
2024-06-04 02:42:00,85.0,59.0,983.18,9.27,14.12,15.12,8.6,12.62,13.33
2024-06-04 02:44:00,85.0,61.0,983.18,9.38,14.24,14.6,8.86,13.18,13.7
2024-06-04 02:46:00,85.0,60.0,983.14,8.84,13.33,14.73,9.25,13.7,14.44
2024-06-04 02:48:00,85.0,59.0,983.13,9.84,15.09,16.11,9.45,14.12,15.28
2024-06-04 02:50:00,85.0,61.0,983.18,8.33,13.74,14.11,10.0,14.61,15.04
2024-06-04 02:52:00,85.0,61.0,983.2,10.56,16.59,17.1,9.86,15.05,15.24
2024-06-04 02:54:00,85.0,61.0,983.2,9.59,14.38,15.84,9.36,13.62,14.58
2024-06-04 02:56:00,85.0,59.0,983.17,9.6,13.68,15.02,9.57,14.02,14.43
2024-06-04 02:58:00,85.0,60.0,983.22,9.89,14.31,15.11,9.65,14.46,14.82
2024-06-04 03:00:00,85.0,59.0,983.25,9.77,14.68,16.49,9.35,13.04,13.48
2024-06-04 03:02:00,85.0,60.0,983.24,8.95,13.66,14.39,8.46,12.02,12.54
2024-06-04 03:04:00,85.0,60.0,983.25,9.35,14.49,15.64,7.95,11.79,12.09
2024-06-04 03:06:00,85.0,60.0,983.26,9.29,13.65,14.63,8.48,12.56,13.5
2024-06-04 03:08:00,85.0,60.0,983.2,8.48,12.75,13.5,8.02,12.39,12.56
2024-06-04 03:10:00,85.0,60.0,983.2,7.79,12.23,13.64,7.57,11.23,11.62
2024-06-04 03:12:00,85.0,59.0,983.16,6.4,10.4,12.77,7.48,10.14,10.55
2024-06-04 03:14:00,85.0,60.0,983.14,6.91,10.57,11.35,6.35,9.87,10.71
2024-06-04 03:16:00,85.0,61.0,983.09,6.15,9.7,9.7,6.45,9.36,9.36
2024-06-04 03:18:00,85.0,63.0,983.09,6.4,10.94,11.98,6.39,9.96,9.96
2024-06-04 03:20:00,85.0,59.0,983.13,6.51,9.89,10.38,5.67,9.16,9.46
2024-06-04 03:22:00,85.0,60.0,983.16,7.16,10.38,12.02,5.77,8.52,8.69
2024-06-04 03:24:00,85.0,62.0,983.21,6.89,10.96,12.65,6.0,8.37,8.86
2024-06-04 03:26:00,85.0,62.0,983.3,6.66,10.75,12.09,6.39,9.21,9.36
2024-06-04 03:28:00,85.0,62.0,983.34,6.21,9.68,11.0,6.05,9.22,9.6
2024-06-04 03:30:00,85.0,60.0,983.37,6.2,9.84,11.42,6.28,9.04,9.58
2024-06-04 03:32:00,85.0,61.0,983.39,6.4,10.14,11.14,5.63,8.27,8.98
2024-06-04 03:34:00,85.0,62.0,983.44,7.67,11.98,13.51,7.18,9.71,10.29
2024-06-04 03:36:00,85.0,61.0,983.39,7.75,12.59,13.57,7.05,10.66,10.98
2024-06-04 03:38:00,85.0,62.0,983.44,7.62,12.23,13.1,6.92,10.02,10.13
2024-06-04 03:40:00,85.0,62.0,983.39,7.39,12.4,13.84,7.09,10.04,10.15
2024-06-04 03:42:00,85.0,61.0,983.41,7.48,12.46,13.22,7.13,11.02,11.33
2024-06-04 03:44:00,85.0,60.0,983.36,7.43,11.73,11.91,7.41,11.53,12.03
2024-06-04 03:46:00,85.0,59.0,983.33,6.98,10.02,12.33,6.28,9.07,9.55
2024-06-04 03:48:00,85.0,60.0,983.32,6.53,10.26,10.89,6.13,9.22,9.64
2024-06-04 03:50:00,85.0,58.0,983.28,5.23,8.14,8.43,5.74,8.32,9.32
2024-06-04 03:52:00,85.0,61.0,983.27,6.02,9.25,9.52,5.07,8.35,8.4
2024-06-04 03:54:00,85.0,62.0,983.27,5.64,9.21,9.54,5.65,8.2,8.3
2024-06-04 03:56:00,85.0,61.0,983.24,5.42,8.65,9.36,4.95,7.2,7.66
2024-06-04 03:58:00,85.0,60.0,983.24,5.22,7.96,8.37,4.46,6.91,7.19
2024-06-04 04:00:00,85.0,59.0,983.21,4.93,9.0,9.38,4.31,6.53,6.64
2024-06-04 04:02:00,85.0,59.0,983.18,5.52,8.32,9.36,4.4,7.17,7.62
2024-06-04 04:04:00,85.0,61.0,983.15,5.27,7.96,8.75,5.4,8.57,8.81
2024-06-04 04:06:00,85.0,61.0,983.2,4.87,8.17,8.32,4.88,6.79,7.43
2024-06-04 04:08:00,85.0,61.0,983.21,5.02,7.8,8.24,5.44,8.06,8.37
2024-06-04 04:10:00,85.0,61.0,983.21,5.32,8.27,9.5,5.45,7.81,8.26
2024-06-04 04:12:00,85.0,60.0,983.27,6.37,10.85,11.9,5.35,8.07,8.38
2024-06-04 04:14:00,85.0,59.0,983.27,5.21,8.1,8.83,5.55,7.96,8.23
2024-06-04 04:16:00,85.0,60.0,983.27,5.98,8.96,9.43,4.97,7.88,8.05
2024-06-04 04:18:00,85.0,61.0,983.24,5.98,9.11,9.31,5.75,8.43,8.52
2024-06-04 04:20:00,85.0,58.0,983.23,5.85,9.84,11.38,5.21,7.39,7.95
2024-06-04 04:22:00,85.0,60.0,983.25,6.18,9.38,10.54,4.88,7.52,7.77
2024-06-04 04:24:00,85.0,62.0,983.24,6.76,9.67,10.85,6.27,9.57,9.77
2024-06-04 04:26:00,85.0,60.0,983.24,6.36,9.69,11.18,5.71,8.86,8.86
2024-06-04 04:28:00,85.0,63.0,983.25,6.98,9.52,9.71,6.86,9.77,10.07
2024-06-04 04:30:00,85.0,62.0,983.21,6.84,10.64,11.02,6.93,9.91,9.91
2024-06-04 04:32:00,85.0,64.0,983.19,8.23,11.65,12.67,7.33,10.19,10.83
2024-06-04 04:34:00,85.0,61.0,983.16,7.93,11.76,12.4,6.74,9.21,9.21
2024-06-04 04:36:00,85.0,63.0,983.14,8.51,13.8,14.71,8.26,10.54,11.11
2024-06-04 04:38:00,85.0,62.0,983.14,8.2,11.71,12.63,7.93,11.3,11.84
2024-06-04 04:40:00,85.0,61.0,983.15,8.09,11.95,13.44,8.16,11.02,11.27
2024-06-04 04:42:00,85.0,60.0,983.2,8.48,12.46,13.36,8.0,11.38,11.38
2024-06-04 04:44:00,85.0,61.0,983.16,8.06,12.56,12.94,6.78,10.24,10.5
2024-06-04 04:46:00,85.0,61.0,983.17,8.74,12.79,14.62,7.88,11.21,11.34
2024-06-04 04:48:00,85.0,60.0,983.2,9.24,13.93,15.09,7.55,11.18,11.55
2024-06-04 04:50:00,85.0,62.0,983.24,9.29,13.67,15.02,8.52,12.7,13.17
2024-06-04 04:52:00,85.0,61.0,983.28,9.86,15.5,16.23,9.2,14.41,15.27
2024-06-04 04:54:00,85.0,61.0,983.32,12.05,17.96,19.63,9.89,16.02,17.0
2024-06-04 04:56:00,85.0,60.0,983.35,11.69,18.38,21.46,10.05,15.62,16.35
2024-06-04 04:58:00,85.0,62.0,983.41,10.65,16.83,18.54,10.47,15.33,16.13
2024-06-04 05:00:00,85.0,62.0,983.39,10.73,17.16,18.42,10.52,15.55,15.93
2024-06-04 05:02:00,85.0,59.0,983.36,10.4,16.1,17.38,10.43,14.71,15.55
2024-06-04 05:04:00,85.0,60.0,983.42,11.0,16.86,19.23,9.37,14.57,15.33
2024-06-04 05:06:00,84.0,60.0,982.89,11.75,18.33,20.27,10.12,15.59,16.04
2024-06-04 05:08:00,85.0,59.0,983.41,11.18,17.75,19.0,10.18,16.0,16.75
2024-06-04 05:10:00,85.0,58.0,983.49,10.98,15.91,17.84,9.43,14.45,15.58
2024-06-04 05:12:00,85.0,60.0,983.55,10.56,16.07,18.05,9.83,14.29,14.56
2024-06-04 05:14:00,85.0,62.0,983.53,11.28,17.95,19.35,9.62,14.69,15.24
2024-06-04 05:16:00,85.0,63.0,983.59,11.19,16.81,18.32,10.04,15.51,16.09
2024-06-04 05:18:00,85.0,62.0,983.57,10.13,15.29,16.96,9.43,14.12,14.52
2024-06-04 05:20:00,85.0,62.0,983.6,9.84,15.11,16.58,9.86,14.33,14.65
2024-06-04 05:22:00,85.0,62.0,983.64,10.31,15.31,15.59,8.38,13.21,14.02
2024-06-04 05:24:00,85.0,62.0,983.64,10.46,15.89,16.81,9.53,14.92,15.34
2024-06-04 05:26:00,85.0,61.0,983.66,9.81,15.44,17.25,9.63,14.22,14.89
2024-06-04 05:28:00,85.0,58.0,983.7,9.25,14.96,16.93,9.29,14.41,14.43
2024-06-04 05:30:00,85.0,62.0,983.68,10.89,16.95,18.38,9.5,14.88,15.21
2024-06-04 05:32:00,85.0,64.0,983.73,10.36,17.07,18.38,10.52,15.17,15.79
2024-06-04 05:34:00,84.0,60.0,983.8,9.62,14.91,16.54,10.15,14.63,15.11
2024-06-04 05:36:00,85.0,63.0,983.83,11.11,16.75,17.62,9.31,13.87,14.38
2024-06-04 05:38:00,84.0,62.0,983.85,9.33,15.54,16.17,8.88,13.07,13.59
2024-06-04 05:40:00,84.0,61.0,983.87,8.82,14.4,15.61,8.9,13.76,14.31
2024-06-04 05:42:00,84.0,63.0,983.83,9.98,16.05,18.4,9.02,13.31,13.72
2024-06-04 05:44:00,85.0,62.0,983.86,10.31,15.64,17.05,9.19,12.89,13.16
2024-06-04 05:46:00,84.0,61.0,983.93,10.28,14.77,14.96,10.34,14.73,15.48
2024-06-04 05:48:00,84.0,60.0,983.97,10.27,15.09,15.79,9.24,13.76,14.07
2024-06-04 05:50:00,85.0,63.0,983.98,10.32,15.2,16.77,10.25,15.45,16.0
2024-06-04 05:52:00,85.0,64.0,983.99,11.24,17.46,18.95,9.54,14.46,14.51
2024-06-04 05:54:00,85.0,65.0,984.01,11.8,18.25,19.31,10.37,15.06,15.06
2024-06-04 05:56:00,84.0,63.0,984.05,12.0,18.07,18.42,11.23,16.26,16.49
2024-06-04 05:58:00,84.0,63.0,984.07,10.16,15.16,15.75,9.11,12.52,12.96
2024-06-04 06:00:00,84.0,60.0,984.11,9.57,13.62,15.07,9.3,13.84,14.07
2024-06-04 06:02:00,84.0,63.0,984.17,8.11,12.77,14.89,9.16,13.42,13.84
2024-06-04 06:04:00,84.0,63.0,984.22,8.74,14.63,15.96,9.15,13.91,14.4
2024-06-04 06:06:00,84.0,59.0,984.28,8.41,13.16,13.96,8.3,11.91,12.11
2024-06-04 06:08:00,84.0,62.0,984.32,8.2,12.19,13.07,7.43,11.46,12.05
2024-06-04 06:10:00,84.0,59.0,984.36,8.2,12.44,13.91,7.6,11.66,11.77
2024-06-04 06:12:00,84.0,63.0,984.45,7.51,13.65,15.05,7.32,10.63,10.9
2024-06-04 06:14:00,84.0,63.0,984.48,8.48,12.05,12.82,7.89,12.02,12.06
2024-06-04 06:16:00,84.0,63.0,984.48,8.2,13.2,14.26,8.09,11.78,12.16
2024-06-04 06:18:00,84.0,62.0,984.46,8.67,13.37,14.4,7.46,11.09,11.2
2024-06-04 06:20:00,84.0,62.0,984.49,8.74,13.17,14.7,7.57,11.48,11.63
2024-06-04 06:22:00,84.0,63.0,984.47,8.37,13.37,14.3,7.44,10.98,11.71
2024-06-04 06:24:00,84.0,64.0,984.47,7.6,12.4,14.02,7.51,11.02,11.35
2024-06-04 06:26:00,84.0,61.0,984.46,9.07,13.12,14.72,7.28,12.12,12.39
2024-06-04 06:28:00,84.0,62.0,984.49,9.06,14.36,15.43,7.7,12.47,12.89
2024-06-04 06:30:00,84.0,63.0,984.5,9.45,14.34,14.88,8.05,12.51,12.82
2024-06-04 06:32:00,85.0,63.0,984.57,8.9,12.26,13.62,9.35,12.73,12.95
2024-06-04 06:34:00,85.0,64.0,984.64,10.88,16.87,18.32,9.02,12.89,13.05
2024-06-04 06:36:00,85.0,62.0,984.65,9.33,15.24,15.74,8.48,12.36,12.52
2024-06-04 06:38:00,85.0,64.0,984.66,10.93,15.72,16.96,9.61,14.12,14.64
2024-06-04 06:40:00,85.0,63.0,984.71,10.53,16.66,17.67,9.53,13.4,13.51
2024-06-04 06:42:00,85.0,63.0,984.75,9.93,15.25,16.24,8.85,13.43,13.54
2024-06-04 06:44:00,85.0,61.0,984.8,10.09,15.44,16.76,9.23,13.68,14.19
2024-06-04 06:46:00,85.0,60.0,984.87,9.56,13.79,14.71,8.38,11.96,12.04
2024-06-04 06:48:00,85.0,62.0,984.92,10.78,16.44,17.28,8.89,13.75,14.15
2024-06-04 06:50:00,85.0,63.0,984.98,11.4,17.28,18.98,10.15,15.05,15.25
2024-06-04 06:52:00,85.0,62.0,984.97,11.52,16.98,18.0,10.6,16.36,16.81
2024-06-04 06:54:00,85.0,60.0,984.97,12.27,18.88,20.59,10.44,15.89,16.43
2024-06-04 06:56:00,85.0,62.0,985.02,14.24,21.43,23.09,13.4,19.79,20.51
2024-06-04 06:58:00,85.0,63.0,985.02,15.69,23.21,23.98,14.23,21.98,22.7
2024-06-04 07:00:00,85.0,62.0,985.06,15.47,24.22,25.69,14.54,21.0,21.89
2024-06-04 07:02:00,85.0,61.0,985.07,14.54,22.07,22.86,12.25,17.75,17.88
2024-06-04 07:04:00,85.0,62.0,985.09,15.07,23.0,24.79,13.71,19.93,20.45
2024-06-04 07:06:00,85.0,60.0,985.11,14.69,22.17,23.91,13.75,20.91,21.65
2024-06-04 07:08:00,85.0,61.0,985.16,14.27,22.36,23.84,13.98,20.47,20.8
