DateTime,temp_c_ple,humidity_ple,pressure_ple,pm1_0a,pm2_5a,pm10_0a,pm1_0b,pm2_5b,pm10_0b,temp_c_keg,humidity_keg,pressure_keg,pm1_0k,pm2_5k,pm10_0k
2024-05-30 12:24:00,37.22,45.0,982.75,18.83,27.53,29.22,17.29,24.64,24.79,35.36,54.56,98300.1,18.53,26.35,27.41
2024-05-30 12:26:00,37.22,46.0,982.76,17.23,25.11,27.38,16.88,23.93,25.03,35.46,54.63,98299.49,18.3,26.52,27.02
2024-05-30 12:28:00,37.22,46.0,982.81,16.67,24.86,26.19,15.66,23.95,24.04,35.59,54.44,98300.09,18.46,26.2,27.5
2024-05-30 12:30:00,37.22,46.0,982.73,16.07,24.78,27.1,15.98,24.32,24.93,35.69,54.32,98303.43,17.39,25.33,26.68
2024-05-30 12:32:00,37.22,46.0,982.69,15.73,24.67,25.98,14.21,21.74,22.12,35.75,54.2,98299.0,16.81,24.63,25.31
2024-05-30 12:34:00,37.22,46.0,982.71,17.49,24.47,25.29,14.13,21.49,21.98,35.7,53.94,98297.86,16.05,23.88,24.76
2024-05-30 12:36:00,37.22,46.0,982.65,16.68,24.25,25.68,15.17,22.34,23.03,35.39,54.38,98298.53,16.62,24.05,24.99
2024-05-30 12:38:00,37.22,45.0,982.54,16.54,25.25,26.32,15.47,24.09,24.47,35.42,54.45,98296.27,17.35,25.78,26.94
2024-05-30 12:40:00,37.78,46.0,982.46,16.81,25.76,28.29,15.54,22.04,22.52,35.6,54.77,98284.75,15.74,22.91,23.75
2024-05-30 12:42:00,37.78,45.0,982.42,16.71,25.37,26.19,15.56,24.33,25.16,35.82,54.27,98270.27,18.01,26.34,27.18
2024-05-30 12:44:00,37.78,45.0,982.38,17.18,26.91,28.32,15.61,22.82,23.39,36.02,54.38,98262.7,16.94,24.58,25.51
2024-05-30 12:46:00,38.33,44.0,982.38,16.64,24.34,26.11,15.61,23.84,24.53,36.27,53.81,98260.73,16.91,23.6,23.79
2024-05-30 12:48:00,38.33,44.0,982.41,16.39,24.07,26.09,15.11,22.61,22.93,36.46,53.22,98258.12,17.35,24.82,25.4
2024-05-30 12:50:00,38.33,44.0,982.41,16.98,25.46,27.37,15.07,22.32,23.25,36.54,52.64,98261.62,16.5,23.96,24.56
2024-05-30 12:52:00,38.33,43.0,982.4,17.33,26.09,28.4,16.62,24.17,24.5,36.56,52.31,98264.25,16.16,23.29,23.76
2024-05-30 12:54:00,38.33,43.0,982.36,18.21,27.32,29.32,16.38,23.18,23.69,36.59,52.36,98266.37,17.66,25.41,26.25
2024-05-30 12:56:00,38.33,43.0,982.34,18.18,26.88,27.57,17.0,23.6,24.19,36.53,51.96,98264.04,17.8,26.16,27.11
2024-05-30 12:58:00,38.33,42.0,982.31,18.11,26.57,28.29,16.41,23.91,24.26,36.51,52.02,98260.33,17.27,25.94,27.46
2024-05-30 13:00:00,38.33,42.0,982.18,17.05,26.23,27.18,15.52,23.48,23.88,36.51,51.34,98255.72,17.58,25.36,26.2
2024-05-30 13:02:00,38.33,43.0,982.16,17.71,27.27,28.68,15.33,22.17,23.48,36.52,51.12,98246.21,18.48,26.58,27.38
2024-05-30 13:04:00,38.33,43.0,982.08,17.28,26.26,27.49,16.28,23.95,24.53,36.67,51.16,98237.86,17.61,24.96,25.99
2024-05-30 13:06:00,38.33,43.0,982.01,18.02,28.02,28.47,16.45,24.52,25.67,36.74,51.02,98232.96,17.79,27.35,28.22
2024-05-30 13:08:00,38.33,43.0,981.98,17.84,26.82,29.46,15.38,23.09,23.38,36.75,50.96,98228.25,18.46,25.57,26.48
2024-05-30 13:10:00,38.89,43.0,981.94,18.12,26.92,27.87,15.89,23.61,23.74,36.8,51.27,98224.65,18.48,26.44,27.73
2024-05-30 13:12:00,38.89,43.0,981.89,16.98,26.98,28.0,15.83,23.29,23.64,36.89,51.53,98219.32,17.22,26.05,26.57
2024-05-30 13:14:00,38.89,42.0,981.82,16.93,25.98,27.77,16.04,23.67,24.51,36.96,51.56,98213.66,18.94,27.27,28.8
2024-05-30 13:16:00,38.89,42.0,981.75,17.3,26.09,26.68,15.86,23.54,24.0,37.07,51.29,98208.03,18.25,26.99,28.04
2024-05-30 13:18:00,38.89,42.0,981.72,16.98,25.64,26.41,16.48,25.71,26.19,37.22,51.08,98201.47,17.49,25.65,26.24
2024-05-30 13:20:00,38.89,42.0,981.65,17.12,26.6,28.52,14.96,24.12,24.7,37.35,50.88,98195.68,17.65,25.69,27.12
2024-05-30 13:22:00,39.44,42.0,981.66,15.48,24.66,25.45,15.56,23.02,23.87,37.47,50.82,98191.71,16.75,25.02,26.48
2024-05-30 13:24:00,39.44,41.0,981.64,18.25,27.79,29.58,16.66,24.95,25.57,37.59,50.5,98188.15,16.6,24.68,25.49
2024-05-30 13:26:00,39.44,41.0,981.6,18.85,27.87,29.42,16.72,25.26,26.22,37.67,50.39,98189.39,18.2,26.11,26.65
2024-05-30 13:28:00,39.44,40.0,981.57,17.61,25.85,27.93,16.18,23.68,24.23,37.73,50.07,98188.99,17.88,25.55,26.36
2024-05-30 13:30:00,39.44,41.0,981.56,16.53,24.78,26.47,15.73,22.68,23.88,37.77,49.42,98183.22,17.33,24.97,25.49
2024-05-30 13:32:00,38.89,40.0,981.09,17.16,25.24,26.82,14.23,21.65,21.91,37.81,49.22,98180.4,16.42,23.49,24.78
2024-05-30 13:34:00,39.44,40.0,981.47,16.12,23.61,25.25,14.96,22.51,23.11,37.79,49.04,98178.62,16.59,23.35,24.11
2024-05-30 13:36:00,39.44,40.0,981.41,16.88,25.3,26.84,15.22,22.41,22.93,37.82,49.05,98172.85,16.45,24.62,25.56
2024-05-30 13:38:00,39.44,40.0,981.36,16.78,24.36,25.31,14.79,21.84,22.05,37.79,48.38,98169.03,17.12,23.51,24.44
2024-05-30 13:40:00,39.44,40.0,981.37,18.02,26.38,27.98,16.09,24.39,24.89,37.73,48.57,98164.95,17.16,25.0,25.54
2024-05-30 13:42:00,39.44,40.0,981.34,17.27,25.39,27.93,15.73,23.13,23.45,37.68,48.99,98164.48,17.38,25.86,26.7
2024-05-30 13:44:00,39.44,40.0,981.3,16.34,25.93,28.0,15.0,21.44,22.08,37.65,49.01,98162.15,16.98,24.18,25.09
2024-05-30 13:46:00,39.44,40.0,981.24,16.82,25.49,27.0,16.09,22.96,23.35,37.63,48.76,98156.27,16.01,23.2,24.04
2024-05-30 13:48:00,39.44,40.0,981.23,16.65,25.18,26.77,14.6,21.05,21.56,37.62,48.74,98150.01,17.05,24.91,25.45
2024-05-30 13:50:00,38.89,41.0,981.16,17.16,25.72,27.31,15.07,23.32,24.11,37.61,48.77,98147.78,17.39,24.22,25.29
2024-05-30 13:52:00,38.89,40.0,981.1,16.57,25.73,27.27,14.31,21.19,21.38,37.54,48.73,98144.24,17.11,24.29,24.64
2024-05-30 13:54:00,38.89,40.0,981.01,16.59,25.52,26.71,14.42,21.91,22.42,37.48,48.77,98138.9,16.56,23.41,24.38
2024-05-30 13:56:00,38.89,41.0,981.03,15.34,24.07,26.0,14.05,20.51,21.19,37.43,48.73,98133.87,15.92,23.34,24.25
2024-05-30 13:58:00,38.89,41.0,980.96,14.73,21.2,22.16,14.38,21.33,22.14,37.39,48.79,98129.82,14.81,20.94,21.58
2024-05-30 14:00:00,38.89,41.0,980.9,15.32,22.92,24.64,13.65,20.26,20.67,37.35,49.2,98124.48,14.77,22.06,22.8
2024-05-30 14:02:00,38.33,41.0,979.98,15.28,22.41,23.74,12.89,19.16,19.58,37.33,49.41,98116.91,14.2,19.95,20.59
2024-05-30 14:04:00,38.89,41.0,980.77,15.47,22.74,23.78,12.4,18.6,18.88,37.33,49.27,98112.62,15.29,21.76,21.96
2024-05-30 14:06:00,38.89,40.0,980.77,13.68,21.45,22.36,12.81,18.88,19.08,37.37,49.03,98109.62,14.48,20.93,21.19
2024-05-30 14:08:00,38.89,40.0,980.66,13.98,21.12,22.56,12.91,19.14,19.52,37.42,48.76,98105.66,14.24,21.26,21.52
2024-05-30 14:10:00,38.89,40.0,980.59,15.18,23.8,25.29,12.88,19.12,19.39,37.45,48.18,98098.56,14.27,20.77,21.99
2024-05-30 14:12:00,38.89,40.0,980.52,14.69,23.13,24.31,13.4,19.47,19.56,37.51,48.14,98091.24,14.44,20.17,20.98
2024-05-30 14:14:00,38.33,40.0,979.73,13.93,20.36,20.73,13.02,19.07,19.26,37.6,48.0,98088.19,14.79,20.41,20.98
2024-05-30 14:16:00,38.89,39.0,980.51,14.23,21.39,23.66,12.88,19.36,19.73,37.64,47.6,98085.39,14.69,20.75,21.66
2024-05-30 14:18:00,38.89,39.0,980.5,13.98,22.19,22.88,13.56,20.71,20.88,37.61,47.4,98081.95,14.81,21.4,21.69
2024-05-30 14:20:00,39.44,39.0,980.44,14.4,21.86,22.71,13.49,20.67,21.53,37.64,47.16,98079.58,14.76,21.38,22.1
2024-05-30 14:22:00,39.44,40.0,980.42,15.37,23.93,25.12,13.57,20.3,20.7,37.68,47.38,98078.36,14.94,21.71,22.04
2024-05-30 14:24:00,38.89,40.0,980.33,15.77,24.46,25.43,13.78,20.4,20.66,37.7,47.94,98076.48,15.82,23.05,23.82
2024-05-30 14:26:00,39.44,40.0,980.25,16.31,24.07,25.33,14.31,20.4,20.67,37.7,48.08,98070.68,16.59,23.92,24.43
2024-05-30 14:28:00,39.44,40.0,980.19,16.56,24.11,25.23,14.6,21.71,22.83,37.74,48.28,98067.06,16.76,23.91,25.51
2024-05-30 14:30:00,39.44,40.0,980.19,15.59,25.21,26.14,14.81,22.46,22.98,37.81,48.5,98063.3,17.21,25.14,26.54
2024-05-30 14:32:00,37.78,40.0,978.03,16.89,24.47,25.84,15.12,21.95,22.67,37.9,47.97,98059.2,16.3,23.4,24.32
2024-05-30 14:34:00,39.44,39.0,980.15,15.35,23.92,24.93,13.92,20.7,20.75,37.97,47.9,98055.1,15.65,22.61,23.09
2024-05-30 14:36:00,39.44,39.0,980.08,14.79,22.3,23.49,13.38,20.12,20.64,37.95,47.28,98053.59,15.28,21.8,22.6
2024-05-30 14:38:00,38.89,40.0,980.02,15.32,22.51,24.09,13.39,20.02,20.51,37.89,47.57,98049.61,14.78,21.56,22.72
2024-05-30 14:40:00,38.89,40.0,980.04,16.51,25.27,26.83,13.8,19.79,20.45,37.8,47.31,98043.94,15.27,22.96,24.12
2024-05-30 14:42:00,38.89,40.0,980.04,16.44,25.46,27.21,13.4,21.47,21.89,37.71,47.57,98041.11,15.22,22.25,23.06
2024-05-30 14:44:00,38.89,39.0,979.98,18.17,27.6,28.79,16.49,25.49,25.82,37.62,47.63,98039.25,17.16,25.62,26.16
2024-05-30 14:46:00,38.89,40.0,979.94,16.69,24.64,26.22,14.1,21.8,22.37,37.55,47.5,98037.31,17.29,26.86,27.88
2024-05-30 14:48:00,38.89,40.0,979.94,16.88,26.67,27.76,13.77,20.95,21.75,37.46,47.7,98033.87,16.21,23.86,24.72
2024-05-30 14:50:00,38.89,40.0,979.86,17.22,24.56,26.56,14.11,21.31,22.19,37.44,47.77,98030.68,17.52,25.01,25.59
2024-05-30 14:52:00,38.89,40.0,979.85,16.76,24.11,26.02,15.15,21.78,22.37,37.51,47.91,98026.55,16.65,25.33,26.39
2024-05-30 14:54:00,38.89,39.0,979.81,16.7,24.12,25.85,15.19,21.65,22.35,37.59,47.77,98022.51,16.68,23.89,24.62
2024-05-30 14:56:00,38.89,40.0,979.76,15.66,23.21,24.04,13.48,19.88,19.97,37.59,46.86,98017.18,15.76,22.94,23.8
2024-05-30 14:58:00,38.89,39.0,979.74,16.0,23.75,25.18,14.56,21.56,22.18,37.56,47.34,98014.9,16.43,23.23,23.9
2024-05-30 15:00:00,38.89,39.0,979.76,15.72,23.53,24.68,14.79,21.8,22.05,37.59,47.4,98015.15,16.48,24.36,25.14
2024-05-30 15:02:00,38.89,40.0,979.72,16.78,24.64,26.9,14.54,21.5,21.66,37.7,47.3,98013.71,16.21,23.16,24.2
2024-05-30 15:58:00,35.56,47.0,979.75,18.0,27.74,28.84,16.15,24.74,25.41,34.95,52.9,98010.44,16.87,23.94,24.48
2024-05-30 16:00:00,36.11,47.0,979.73,17.21,27.35,29.51,16.4,25.02,25.35,35.01,52.84,98008.91,16.65,25.42,26.68
2024-05-30 16:02:00,36.11,47.0,979.73,18.55,28.35,29.55,16.95,25.28,26.22,35.09,52.86,98006.93,17.21,26.68,27.21
2024-05-30 16:04:00,36.11,47.0,979.75,17.93,28.59,29.96,15.79,23.25,23.59,35.18,52.75,98005.9,16.74,24.95,25.89
2024-05-30 16:06:00,36.11,47.0,979.76,17.64,28.05,28.76,17.45,25.5,25.57,35.21,52.63,98007.26,16.9,24.72,25.44
2024-05-30 16:08:00,36.11,46.0,979.78,16.96,25.53,27.4,16.16,25.03,25.74,35.25,52.58,98007.78,17.61,24.81,25.75
2024-05-30 16:10:00,36.11,46.0,979.29,16.69,25.73,27.25,14.77,22.65,23.07,35.27,52.41,98009.74,17.46,24.64,25.54
2024-05-30 16:12:00,36.11,46.0,979.87,16.33,24.88,26.66,14.42,22.25,22.72,35.29,52.31,98012.94,16.51,23.58,24.29
2024-05-30 16:14:00,36.67,46.0,979.91,16.22,24.66,25.61,14.89,22.24,22.81,35.32,52.08,98017.62,16.89,23.76,24.96
2024-05-30 16:16:00,36.67,46.0,979.94,16.42,25.71,27.49,15.69,23.02,23.02,35.31,52.17,98022.29,16.9,23.56,24.09
2024-05-30 16:18:00,36.67,46.0,979.89,16.65,26.09,27.96,15.18,22.75,23.67,35.3,52.65,98022.6,16.9,24.48,25.42
2024-05-30 16:20:00,36.11,45.0,979.87,17.61,28.62,32.88,15.38,25.71,27.55,35.28,52.78,98022.97,16.0,23.91,25.9
2024-05-30 16:22:00,36.11,45.0,979.86,17.3,24.46,25.66,15.85,23.25,23.71,35.23,52.23,98022.84,16.79,26.51,29.21
2024-05-30 16:24:00,35.56,46.0,979.85,17.74,26.96,28.6,15.18,23.07,23.32,35.46,50.96,98021.73,17.34,23.3,23.96
2024-05-30 16:26:00,35.56,46.0,979.83,17.05,25.41,26.84,15.11,22.52,22.72,35.42,50.6,98020.64,16.6,25.29,25.72
2024-05-30 16:28:00,35.56,47.0,979.82,17.14,27.76,30.03,15.82,25.54,27.02,35.12,50.87,98020.43,15.94,23.64,24.64
2024-05-30 16:30:00,35.56,46.0,979.78,17.11,26.25,27.77,14.76,23.05,23.41,34.73,51.43,98018.06,17.75,27.25,28.65
2024-05-30 16:32:00,35.56,46.0,979.81,16.88,26.0,27.86,15.6,23.44,23.79,34.29,52.25,98015.47,16.98,26.06,27.52
2024-05-30 16:34:00,35.56,45.0,979.83,15.52,23.6,25.66,15.1,22.67,23.17,34.02,52.27,98015.67,17.84,25.38,26.36
2024-05-30 16:36:00,36.11,45.0,979.86,15.17,23.2,25.11,14.5,22.74,23.17,33.9,51.82,98020.55,16.42,22.91,24.1
2024-05-30 16:38:00,36.11,44.0,979.9,16.71,26.05,27.64,15.33,21.83,22.74,33.83,51.98,98026.11,16.82,23.82,24.96
2024-05-30 16:40:00,36.11,44.0,979.85,16.74,24.05,25.54,15.73,22.71,23.18,33.86,51.89,98026.84,17.26,25.12,25.94
2024-05-30 16:42:00,36.11,43.0,979.88,16.91,25.39,26.66,14.35,22.35,22.53,33.86,50.82,98024.44,16.08,23.85,24.68
2024-05-30 16:44:00,36.11,43.0,979.98,16.67,25.57,27.4,15.28,22.91,23.88,33.84,50.49,98024.92,16.48,23.91,25.01
2024-05-30 16:46:00,36.11,42.0,979.94,17.31,26.76,28.1,16.07,23.84,25.09,33.82,49.87,98030.07,17.1,24.34,25.19
2024-05-30 16:48:00,36.11,43.0,979.75,16.45,24.43,26.12,15.95,22.72,23.33,33.79,49.75,98035.55,16.81,23.62,24.09
2024-05-30 16:50:00,34.44,43.0,977.63,17.66,26.14,26.93,16.58,24.81,25.32,33.77,48.8,98035.16,17.2,24.18,25.54
2024-05-30 16:52:00,36.11,43.0,979.86,17.29,26.62,28.55,15.67,22.81,23.02,33.71,49.23,98033.81,17.8,27.01,27.48
2024-05-30 16:54:00,36.11,41.0,979.84,17.0,24.81,26.31,15.41,21.89,21.89,33.63,48.48,98028.01,16.41,24.72,25.89
2024-05-30 16:56:00,36.11,43.0,979.92,17.36,25.67,27.24,15.38,23.02,23.83,33.59,49.09,98026.56,16.92,24.48,25.32
2024-05-30 16:58:00,36.11,43.0,980.02,16.93,25.12,26.81,15.25,21.91,22.47,33.52,49.2,98029.31,17.45,25.45,25.91
2024-05-30 17:00:00,36.11,43.0,980.09,18.02,26.73,27.69,16.71,23.88,23.98,33.44,47.13,98034.81,17.25,25.46,26.09
2024-05-30 17:02:00,36.11,41.0,980.18,19.13,29.0,29.69,17.67,24.68,24.91,33.38,48.02,98045.01,18.58,26.22,26.9
2024-05-30 17:04:00,35.56,41.0,979.94,17.88,26.56,27.47,16.02,23.23,24.04,33.33,47.32,98055.13,17.88,26.04,27.46
2024-05-30 17:06:00,34.44,41.0,978.14,17.9,26.27,27.52,16.25,23.96,24.78,33.24,46.92,98063.04,18.16,25.69,27.32
2024-05-30 17:08:00,36.11,42.0,980.3,19.2,29.3,31.23,17.79,25.84,26.44,33.11,47.17,98066.81,17.31,24.71,25.5
2024-05-30 17:10:00,36.11,41.0,980.27,18.25,26.96,29.0,16.88,24.78,25.39,33.02,48.87,98067.6,19.26,28.44,30.41
2024-05-30 17:12:00,36.11,41.0,980.27,18.74,29.26,30.49,17.58,26.29,26.65,32.91,46.99,98067.48,18.27,26.12,27.06
2024-05-30 17:14:00,35.56,43.0,980.18,19.63,30.14,31.89,18.24,27.48,27.96,32.81,47.24,98067.94,18.66,27.82,28.8
2024-05-30 17:16:00,35.56,42.0,980.11,21.2,30.8,31.8,18.77,27.63,28.67,32.73,48.17,98062.9,20.08,29.44,30.6
2024-05-30 17:18:00,35.56,42.0,980.0,20.39,31.74,33.46,18.55,27.75,28.6,32.71,48.69,98052.49,20.44,30.3,31.04
2024-05-30 17:20:00,35.56,42.0,979.94,19.66,31.11,32.61,20.02,29.29,30.47,32.67,48.14,98043.74,20.66,30.31,30.74
2024-05-30 17:22:00,36.11,45.0,979.98,21.64,32.62,35.76,18.79,27.31,27.88,32.58,48.51,98040.42,21.04,30.16,31.11
2024-05-30 17:24:00,36.11,44.0,979.94,23.37,37.27,39.44,21.12,33.89,34.93,32.6,50.74,98039.36,21.72,31.99,33.69
2024-05-30 17:26:00,35.56,43.0,979.93,24.55,37.86,40.29,23.54,35.35,36.13,32.6,48.26,98033.92,22.49,34.11,35.29
2024-05-30 17:28:00,35.56,44.0,979.91,27.53,42.6,45.4,26.29,40.36,41.66,32.58,48.4,98030.84,24.85,37.17,38.15
2024-05-30 17:30:00,35.56,43.0,980.07,24.78,37.15,38.6,22.93,35.32,36.56,32.52,48.63,98031.91,27.1,40.98,43.68
2024-05-30 17:32:00,35.56,42.0,980.21,23.74,36.66,39.19,22.53,34.8,35.65,32.49,49.63,98042.47,25.88,38.16,40.44
2024-05-30 17:34:00,35.56,42.0,980.26,23.92,36.7,38.38,22.44,33.4,34.61,32.46,49.0,98057.14,24.79,36.65,37.9
2024-05-30 17:36:00,35.56,44.0,980.33,23.95,35.57,36.84,21.74,32.47,33.28,32.44,50.77,98067.58,23.89,34.31,35.28
2024-05-30 17:38:00,35.56,44.0,980.36,23.14,36.03,37.76,22.47,33.09,34.2,32.4,51.65,98071.99,25.05,37.09,38.24
2024-05-30 17:40:00,35.56,44.0,980.47,24.39,36.28,37.82,22.19,32.45,33.33,32.36,50.53,98076.17,24.24,35.42,36.98
2024-05-30 17:42:00,35.56,45.0,980.47,25.42,37.13,38.71,23.05,34.83,35.14,32.35,50.57,98082.09,25.0,37.62,38.99
2024-05-30 17:44:00,35.56,44.0,980.53,26.41,39.78,41.53,24.24,36.25,36.98,32.37,52.79,98089.24,25.8,37.88,39.11
2024-05-30 17:46:00,35.56,45.0,980.59,28.29,41.02,42.88,25.65,36.37,37.17,32.32,49.33,98093.26,27.39,39.41,40.8
2024-05-30 17:48:00,35.56,46.0,980.61,29.69,44.1,45.75,25.84,37.66,38.62,32.32,50.8,98099.42,28.34,41.16,42.06
2024-05-30 17:50:00,35.56,45.0,980.6,29.33,45.33,48.62,28.33,42.52,43.02,32.33,53.32,98100.68,30.81,46.19,48.31
2024-05-30 17:52:00,35.56,44.0,980.76,30.5,46.03,49.0,27.54,43.54,44.76,32.34,53.37,98100.88,31.21,46.54,48.24
2024-05-30 17:54:00,35.56,44.0,981.03,30.58,46.88,48.32,28.39,43.04,43.91,32.31,50.69,98108.47,30.01,43.68,45.7
2024-05-30 17:56:00,35.56,45.0,981.22,31.0,47.76,50.12,29.81,44.9,45.67,32.2,49.94,98128.23,31.48,46.28,47.81
2024-05-30 17:58:00,35.56,46.0,981.23,32.05,48.45,49.59,28.86,43.07,44.0,32.18,51.33,98149.09,31.92,45.9,48.22
2024-05-30 18:00:00,35.0,48.0,981.31,32.86,49.57,51.34,30.77,45.75,46.25,32.22,53.09,98160.86,32.83,48.54,49.96
2024-05-30 18:02:00,34.44,48.0,980.32,31.6,47.89,50.84,30.14,44.71,45.6,32.29,57.61,98166.33,34.95,52.12,53.6
2024-05-30 18:04:00,35.0,48.0,981.62,31.41,47.53,49.78,28.91,42.67,43.11,32.24,58.69,98173.3,33.39,48.74,50.21
2024-05-30 18:06:00,35.0,48.0,981.77,28.53,42.93,44.46,27.17,41.37,42.0,32.2,58.03,98192.87,30.84,44.68,45.46
2024-05-30 18:08:00,35.0,48.0,981.91,28.78,44.38,46.13,26.04,39.93,40.27,31.99,58.8,98207.62,31.36,46.1,47.41
2024-05-30 18:10:00,34.44,49.0,982.04,27.26,41.44,43.59,25.17,36.97,37.78,31.98,59.31,98218.06,29.59,42.21,43.48
2024-05-30 18:12:00,33.89,50.0,982.2,23.07,36.39,38.74,20.27,31.93,32.7,31.95,58.6,98233.92,27.45,39.89,41.65
2024-05-30 18:14:00,33.33,51.0,982.35,20.58,31.63,33.75,17.19,27.63,28.07,31.54,59.83,98255.49,23.0,35.29,37.09
2024-05-30 18:16:00,32.78,52.0,982.27,13.36,20.48,22.02,13.07,20.26,21.0,30.89,61.43,98262.87,19.74,30.16,31.52
2024-05-30 18:18:00,32.22,53.0,982.33,10.73,18.49,21.93,10.12,14.59,14.95,30.09,63.0,98272.07,14.12,20.85,21.4
2024-05-30 18:20:00,31.11,53.0,981.29,8.77,15.39,18.04,7.81,14.05,14.76,29.57,63.86,98271.28,11.14,17.05,17.8
2024-05-30 18:22:00,31.67,54.0,982.37,6.93,11.76,14.04,5.93,9.03,9.17,29.18,63.86,98273.96,8.72,13.65,14.28
2024-05-30 18:24:00,31.11,54.0,982.32,6.13,11.17,11.97,6.09,8.93,9.28,28.69,65.73,98277.67,7.3,11.41,12.15
2024-05-30 18:26:00,31.11,54.0,982.24,5.32,8.61,9.54,4.8,7.96,8.04,28.44,65.52,98272.9,6.95,10.68,11.29
2024-05-30 18:28:00,31.11,55.0,982.19,4.53,6.76,7.4,4.12,6.51,7.28,28.29,65.24,98262.74,4.91,7.11,7.65
2024-05-30 18:30:00,30.56,55.0,982.29,4.87,7.91,8.26,4.77,6.3,6.53,28.17,66.03,98252.2,4.84,7.22,7.68
2024-05-30 18:32:00,30.56,56.0,982.26,5.35,7.85,9.07,5.33,7.93,8.17,28.08,66.78,98251.35,5.62,8.24,8.65
2024-05-30 18:34:00,30.56,57.0,982.19,4.97,7.52,7.52,4.67,6.89,7.73,27.95,67.73,98252.74,6.0,9.15,10.39
2024-05-30 18:36:00,30.0,58.0,981.98,6.53,10.37,11.09,7.02,10.79,11.6,27.93,67.37,98245.35,6.76,10.1,10.56
2024-05-30 18:38:00,30.0,57.0,981.84,7.65,11.93,12.46,7.96,11.11,12.27,27.96,66.86,98229.14,7.86,11.02,11.78
2024-05-30 18:40:00,30.0,58.0,981.82,8.35,12.91,13.91,8.14,11.79,12.32,28.0,65.9,98215.4,8.64,12.65,13.28
2024-05-30 18:42:00,30.0,58.0,981.82,9.17,13.43,14.09,8.47,11.76,12.26,27.93,66.52,98207.89,9.06,13.66,14.24
2024-05-30 18:44:00,30.0,59.0,981.85,7.98,12.52,14.39,7.67,11.82,12.67,27.89,66.14,98210.33,10.01,14.1,15.32
2024-05-30 18:46:00,29.44,59.0,981.98,8.12,12.89,14.19,7.47,11.3,11.32,27.72,67.91,98208.53,8.25,12.62,13.01
2024-05-30 18:48:00,29.44,61.0,982.15,6.76,11.76,12.98,6.67,10.53,11.04,27.68,67.97,98218.43,7.69,11.11,11.34
2024-05-30 18:50:00,29.44,60.0,982.28,5.56,10.09,11.17,5.4,7.95,8.44,27.51,68.98,98235.09,7.0,10.41,11.46
2024-05-30 18:52:00,29.44,60.0,982.31,5.25,8.82,9.88,4.88,7.2,7.3,27.36,68.48,98250.1,6.38,9.57,10.02
2024-05-30 18:54:00,29.44,60.0,982.33,4.55,7.93,8.79,4.75,7.73,8.27,27.3,67.97,98255.51,5.84,9.07,9.79
2024-05-30 18:56:00,29.44,60.0,982.39,4.79,8.05,9.47,5.07,7.79,7.95,27.29,68.96,98258.56,5.9,9.29,9.85
2024-05-30 18:58:00,29.44,59.0,982.55,5.14,9.32,10.73,4.86,7.12,7.25,27.25,67.99,98262.56,5.68,8.61,8.91
2024-05-30 19:00:00,29.44,60.0,982.73,5.35,8.26,8.44,5.29,8.03,8.21,27.24,68.43,98276.45,5.62,7.67,7.95
2024-05-30 19:02:00,29.44,60.0,982.76,6.11,10.56,11.44,5.56,8.93,9.71,27.3,69.0,98293.84,5.76,8.0,8.27
2024-05-30 19:04:00,29.44,60.0,982.82,7.18,11.12,12.16,7.3,11.11,11.59,27.33,68.91,98299.53,8.28,12.47,12.86
2024-05-30 19:06:00,29.44,60.0,983.02,10.41,17.18,18.62,9.55,15.0,16.04,27.38,69.58,98305.5,8.64,12.68,13.31
2024-05-30 19:08:00,29.44,61.0,983.34,15.32,23.86,26.32,14.73,23.3,24.2,27.53,69.16,98325.79,13.94,20.8,21.35
2024-05-30 19:10:00,29.44,61.0,983.42,12.74,19.66,21.68,12.28,17.14,17.88,27.52,69.55,98351.14,14.92,21.84,22.67
2024-05-30 19:12:00,29.44,61.0,983.35,10.15,15.58,16.57,9.57,13.86,14.67,27.55,69.8,98363.36,12.5,18.74,19.9
2024-05-30 19:14:00,29.44,61.0,983.3,9.17,15.28,16.05,9.91,14.74,15.09,27.6,69.98,98363.22,10.27,16.05,17.21
2024-05-30 19:16:00,29.44,60.0,983.28,8.57,13.05,13.76,8.29,12.95,13.29,27.6,70.16,98353.37,10.32,15.02,15.71
2024-05-30 19:18:00,29.44,60.0,983.31,7.23,11.82,11.96,6.21,10.25,10.56,27.65,69.58,98344.76,8.89,13.88,14.69
2024-05-30 19:20:00,29.44,60.0,983.47,8.38,11.61,13.02,7.47,11.47,11.88,27.7,68.93,98355.91,8.11,12.3,13.44
2024-05-30 19:22:00,29.44,60.0,983.31,6.94,10.59,11.61,6.92,10.66,10.83,27.68,69.01,98364.9,7.76,11.2,12.37
2024-05-30 19:24:00,29.44,60.0,983.09,7.75,11.6,12.38,6.93,10.33,10.73,27.69,68.76,98350.37,7.44,10.69,11.59
2024-05-30 19:26:00,30.0,59.0,983.13,6.46,11.29,11.41,7.04,10.21,10.32,27.73,68.09,98331.38,7.25,11.88,12.22
2024-05-30 19:28:00,30.0,60.0,983.27,7.42,11.81,12.86,6.95,10.16,10.16,27.76,67.73,98329.64,7.67,10.52,10.71
2024-05-30 19:30:00,30.0,59.0,983.38,6.98,10.57,11.3,6.41,10.69,10.84,27.88,68.03,98345.85,7.51,11.24,11.58
